locus,start,end
PA3368,3778704,3779366
PA3369,3779562,3779837
PA3370,3779930,3780073
PA3371,3780128,3780310
PA3372,3780365,3781132
PA3373,3781126,3781680
PA3374,3781683,3782843
PA3375,3782836,3783549
PA3376,3783602,3784414
PA3377,3784414,3785295
PA3378,3785295,3786392
PA3379,3786395,3787021
PA3380,3787024,3787479
PA3381,3787492,3788211
PA3382,3788235,3789026
PA3383,3789096,3790097
PA3384,3790153,3790986
PA3385,3791347,3791670
PA3386,3791827,3792189
PA3387,3792290,3793057
PA3388,3793113,3793805
PA3390,3793818,3794117
PA3389,3794178,3794588
PA3391,3794819,3796963
PA3392,3797009,3798916
PA3393,3798916,3800199
PA3394,3800199,3801110
PA3395,3801104,3801928
PA3396,3801948,3802481
PA3397,3802570,3803343
PA3398,3803617,3804540
PA3399,3804548,3804886
PA3400,3804943,3806073
PA3401,3806073,3807242
PA3402,3807249,3808217
PA3403,3808321,3808803
PA3404,3809261,3810613
PA3405,3810613,3811941
PA3406,3811941,3813740
PA3407,3813961,3814575
PA3408,3814664,3817336
PA3409,3817549,3818532
PA3410,3818600,3819112
PA3411,3819192,3819407
PA3412,3819530,3819796
PA3413,3820006,3820269
PA3414,3820308,3820889
PA3415,3821388,3822497
PA3416,3822518,3823516
PA3417,3823512,3824606
PA3418,3824751,3825773
PA3419,3826019,3826828
PA3420,3826841,3829321
PA3421,3829474,3830841
PA3422,3830901,3832655
PA3423,3832940,3833680
PA3424,3833774,3835177
PA3425,3835215,3835556
PA3426,3835582,3836349
PA3427,3836469,3837377
PA3428,3837496,3837786
PA3429,3837888,3838781
PA3430,3838781,3839557
PA3431,3839689,3840372
PA3432,3840362,3840748
PA3433,3840844,3841734
PA3434,3842277,3843290
PA3435,3843656,3844105
PA3436,3844385,3844939
PA3437,3845053,3845754
PA3438,3845775,3846332
PA3439,3846337,3846705
PA3440,3846837,3847145
PA3441,3847721,3847933
PA3442,3847977,3848798
PA3443,3848798,3849583
PA3444,3849607,3850752
PA3445,3850833,3851801
PA3446,3851923,3852513
PA3447,3852670,3853416
PA3448,3853416,3854237
PA3449,3854244,3855242
PA3450,3855496,3856131
PA3451,3856337,3856543
PA3452,3856749,3858317
PA3453,3858547,3859209
PA3454,3859341,3860522
PA3455,3860678,3862165
PA3456,3862309,3864270
PA3457,3864374,3865123
PA3458,3865284,3865754
PA3459,3865897,3867663
PA3460,3867707,3869461
PA3461,3869461,3870654
PA3462,3870795,3873551
PA3463,3873606,3873833
PA3464,3874657,3875979
PA3465,3876196,3877908
PA3466,3878036,3879373
PA3467,3879559,3880923
PA3468,3881093,3882418
PA3469,3882441,3882980
PA3470,3882980,3883435
PA3471,3883563,3885254
PA3472,3885711,3886304
PA3473,3886331,3887227
PA3474,3887227,3888084
PA3475,3888181,3888984
PA3476,3889142,3889744
PA3477,3889928,3890650
PA3478,3890778,3892055
PA3479,3892124,3893008
PA3480,3893435,3893998
PA3481,3894102,3895193
PA3482,3895324,3897354
PA3483,3897391,3898188
PA3484,3898278,3899501
PA3485,3899501,3899935
PA3486,3900233,3902656
PA3487,3902663,3905959
PA3488,3906391,3907086
PA3489,3907268,3907849
PA3490,3907849,3908412
PA3491,3908412,3910733
PA3492,3910739,3911770
PA3493,3911773,3912414
PA3494,3912410,3913129
PA3495,3913129,3913764
PA3496,3913876,3914052
PA3497,3914120,3915337
PA3498,3915810,3916763
PA3499,3916781,3917212
PA3500,3917212,3918228
PA3501,3918254,3918469
PA3502,3918474,3918788
PA3503,3918799,3919431
PA3504,3919777,3921258
PA3505,3921273,3922073
PA3506,3922087,3923766
PA3507,3923762,3924556
PA3508,3924546,3925376
PA3509,3925372,3926238
PA3510,3926250,3926777
PA3511,3926794,3927552
PA3512,3927561,3928334
PA3513,3928334,3929338
PA3514,3929382,3930230
PA3515,3930746,3931816
PA3516,3931869,3933317
PA3517,3933320,3934750
PA3518,3934784,3935767
PA3519,3935803,3936837
PA3520,3937241,3937432
PA3521,3938023,3939495
PA3522,3939495,3942653
PA3523,3942653,3943807
PA3524,3944184,3944567
PA3525,3944665,3945879
PA3526,3946000,3946962
PA3527,3947095,3948138
PA3528,3948138,3948809
PA3529,3948994,3949593
PA3530,3949853,3950071
PA3531,3950284,3950757
PA3532,3950830,3951978
PA3533,3952064,3952387
PA3534,3952503,3954608
PA3535,3954907,3957891
PA3536,3958291,3958755
PA3537,3959033,3959947
PA3538,3959955,3961034
PA3539,3961144,3961920
PA3540,3962825,3964132
PA3541,3964275,3965756
PA3542,3965842,3967008
PA3543,3967025,3968449
PA3544,3968449,3969918
PA3545,3969942,3971570
PA3546,3971586,3973007
PA3547,3973014,3974114
PA3548,3974359,3975918
PA3549,3975936,3977108
PA3550,3977184,3977831
PA3551,3978031,3979473
PA3552,3979860,3981005
PA3553,3981005,3982021
PA3554,3982021,3984006
PA3555,3984006,3984890
PA3556,3984890,3986536
PA3557,3986536,3986880
PA3558,3986880,3987290
PA3559,3987290,3988681
PA3560,3988841,3990595
PA3561,3990600,3991541
PA3562,3991544,3994411
PA3563,3994739,3995725
PA3564,3995841,3996515
PA3565,3996809,3997726
PA3566,3997822,3998112
PA3567,3998137,3999147
PA3568,3999211,4001094
PA3569,4001199,4002092
PA3570,4002111,4003601
PA3571,4003733,4004653
PA3572,4004783,4004956
PA3573,4004970,4006145
PA3574,4006510,4007145
PA3575,4007507,4008034
PA3576,4008136,4008555
PA3577,4008941,4009051
PA3578,4009545,4010327
PA3579,4010526,4012007
PA3580,4012074,4012541
PA3581,4012806,4013642
PA3582,4013685,4015199
PA3583,4015408,4016160
PA3584,4016441,4017976
PA3585,4018112,4018438
PA3586,4018461,4019444
PA3587,4019743,4020660
PA3588,4020672,4021919
PA3589,4021975,4023177
PA3590,4023203,4024732
PA3591,4024732,4025526
PA3592,4025589,4026773
PA3593,4026815,4028539
PA3594,4028653,4029537
PA3595,4029759,4031165
PA3596,4031168,4032238
PA3597,4032331,4033650
PA3598,4033853,4034665
PA3599,4034793,4035575
PA3600,4035609,4035758
PA3601,4035761,4036021
PA3602,4036265,4037872
PA3603,4037948,4038316
PA3604,4038391,4039041
PA3605,4039174,4040097
PA3606,4040107,4040820
PA3607,4041079,4042167
PA3608,4042175,4043065
PA3609,4043061,4043828
PA3610,4043920,4044981
PA3611,4045160,4045567
PA3612,4045589,4045807
PA3613,4045937,4048339
PA3614,4048519,4049919
PA3615,4050005,4051072
PA3616,4051100,4051558
PA3617,4051567,4052604
PA3618,4052741,4053244
PA3619,4053392,4054396
PA3620,4054525,4057089
PA3621,4057159,4057479
PA3622,4057912,4058913
PA3623,4059021,4059911
PA3624,4059960,4060592
PA3625,4060628,4061374
PA3626,4061365,4062429
PA3627,4062429,4062899
PA3628,4062973,4063821
PA3629,4063878,4064987
PA3630,4065119,4066024
PA3631,4066103,4067326
PA3632,4067295,4067540
PA3633,4067607,4068308
PA3634,4068331,4068612
PA3635,4068680,4069966
PA3636,4070015,4070857
PA3637,4070863,4072488
PA3638,4072662,4073987
PA3639,4074060,4075007
PA3640,4075160,4078678
PA3641,4078811,4080223
PA3642,4080443,4081045
PA3643,4081048,4082181
PA3644,4082188,4082961
PA3645,4082961,4083398
PA3646,4083447,4084505
PA3647,4084508,4085011
PA3648,4085065,4087455
PA3649,4087529,4088878
PA3650,4088907,4090094
PA3651,4090094,4090906
PA3652,4090903,4091655
PA3653,4091674,4092228
PA3654,4092234,4092968
PA3655,4093170,4094036
PA3656,4094170,4094907
PA3657,4095172,4095954
PA3658,4096124,4098823
PA3659,4098844,4100049
PA3660,4100107,4101849
PA3661,4102087,4102443
PA3662,4102768,4103058
PA3663,4103079,4103429
PA3664,4103732,4104076
PA3665,4104092,4104712
PA3666,4104745,4105776
PA3667,4105874,4107076
PA3668,4107076,4107495
PA3669,4107508,4108485
PA3670,4108492,4110336
PA3671,4110350,4111081
PA3672,4111081,4112001
PA3673,4112285,4114786
PA3674,4114933,4115328
PA3675,4115468,4116145
PA3676,4116191,4119265
PA3677,4119273,4120373
PA3678,4120469,4121104
PA3679,4121117,4122391
PA3680,4122423,4123205
PA3681,4123264,4123956
PA3682,4123964,4124785
PA3683,4124861,4125724
PA3684,4125746,4126090
PA3685,4126167,4126844
PA3686,4126951,4127595
PA3687,4127759,4130392
PA3688,4130599,4130940
PA3689,4130955,4131422
PA3690,4131536,4133755
PA3691,4134138,4134539
PA3692,4134591,4135373
PA3693,4135455,4135973
PA3694,4135973,4136293
PA3695,4136293,4137195
PA3696,4137195,4137938
PA3697,4138010,4139302
PA3698,4139314,4139862
PA3699,4139962,4140672
PA3700,4140887,4142389
PA3701,4143595,4143665
PA3701,4142573,4143593
PA3702,4143791,4144831
PA3703,4144942,4145946
PA3704,4145946,4148252
PA3705,4148252,4148938
PA3706,4148934,4150199
PA3707,4150199,4150711
PA3708,4150719,4152344
PA3709,4152614,4154230
PA3710,4154342,4156012
PA3711,4156184,4157086
PA3712,4157129,4157821
PA3713,4158143,4160002
PA3714,4160329,4160967
PA3715,4161091,4161891
PA3716,4161976,4163679
PA3717,4163890,4164228
PA3718,4164333,4165571
PA3719,4165722,4165880
PA3720,4165891,4166313
PA3721,4166518,4167156
PA3722,4167175,4167522
PA3723,4167714,4168817
PA3724,4168990,4170483
PA3725,4170773,4172485
PA3726,4172532,4173068
PA3727,4173178,4173867
PA3728,4173889,4179126
PA3729,4179279,4181342
PA3730,4181381,4182019
PA3731,4182078,4182770
PA3732,4182788,4183228
PA3733,4183710,4184936
PA3734,4185522,4186724
PA3735,4186784,4188190
PA3736,4188246,4189547
PA3737,4189764,4190489
PA3738,4190619,4191512
PA3739,4191727,4193559
PA3740,4193675,4194358
PA3741,4194434,4194856
PA3742,4195011,4195358
PA3743,4195403,4196158
PA3744,4196168,4196692
PA3745,4196711,4196959
PA3746,4197172,4198542
PA3747,4198843,4199640
PA3748,4199656,4200945
PA3749,4201252,4202562
PA3750,4202576,4203322
PA3751,4203327,4204505
PA3752,4204546,4204737
PA3753,4204737,4205258
PA3754,4205299,4205907
PA3755,4206048,4206599
PA3756,4206665,4207162
PA3757,4207408,4208148
PA3758,4208168,4209256
PA3759,4209256,4210275
PA3760,4210295,4212820
PA3761,4212848,4214557
PA3762,4214765,4215079
PA3763,4215547,4219440
PA3764,4219841,4221196
PA3765,4221216,4221797
PA3766,4221926,4223179
PA3767,4223571,4224116
PA3768,4224110,4225498
PA3769,4225663,4227237
PA3770,4227320,4228786
PA3771,4229050,4230024
PA3772,4230162,4231055
PA3773,4231071,4232225
PA3774,4232258,4233397
PA3775,4233388,4234167
PA3776,4234275,4235180
PA3777,4235220,4236596
PA3778,4236606,4237538
PA3779,4237693,4238730
PA3780,4238808,4239299
PA3781,4239299,4240576
PA3782,4241345,4242295
PA3783,4242416,4243042
PA3784,4243083,4243652
PA3785,4243712,4244185
PA3786,4244318,4244704
PA3787,4244876,4245721
PA3788,4245810,4246202
PA3789,4246226,4247638
PA3790,4247706,4249874
PA3791,4249998,4250456
PA3792,4250828,4252603
PA3793,4252680,4253009
PA3794,4253066,4253518
PA3795,4253699,4254646
PA3796,4254740,4255324
PA3797,4255461,4256252
PA3798,4256243,4257388
PA3799,4257699,4259177
PA3800,4259258,4260397
PA3801,4260402,4261043
PA3802,4261073,4262359
PA3803,4262381,4263493
PA3804,4263493,4264533
PA3805,4264533,4265288
PA3806,4265309,4266445
PA3807,4266473,4266901
PA3808,4267148,4267345
PA3809,4267375,4267710
PA3810,4267720,4269576
PA3811,4269622,4270140
PA3812,4270151,4270471
PA3813,4270502,4270885
PA3814,4270924,4272135
PA3815,4272168,4272656
PA3816,4272804,4273577
PA3817,4273580,4274350
PA3818,4274502,4275314
PA3819,4275425,4275970
PA3820,4276157,4277074
PA3821,4277088,4278947
PA3822,4279010,4279345
PA3823,4279392,4280507
PA3824,4280523,4281563
PA3825,4282081,4283658
PA3826,4283788,4284282
PA3827,4284420,4285484
PA3828,4285480,4286595
PA3829,4286790,4287710
PA3830,4287797,4288606
PA3831,4288943,4290427
PA3832,4290427,4290852
PA3833,4290867,4291232
PA3834,4291356,4294205
PA3835,4294258,4294605
PA3836,4297250,4298224
PA3837,4298311,4299198
PA3838,4299204,4299995
PA3839,4300117,4301946
PA3840,4302041,4303048
PA3841,4303144,4304502
PA3842,4304690,4305037
PA3843,4305064,4305423
PA3844,4305648,4306256
PA3845,4306380,4307273
PA3846,4307269,4307808
PA3847,4307912,4308379
PA3848,4308456,4309808
PA3849,4309904,4310905
PA3850,4310954,4311862
PA3851,4311954,4312703
PA3852,4312710,4313642
PA3853,4313766,4314452
PA3854,4314484,4314795
PA3855,4314791,4315489
PA3856,4315559,4316038
PA3857,4316112,4316825
PA3858,4316940,4317962
PA3859,4318259,4318903
PA3860,4318925,4320820
PA3861,4321434,4322624
PA3862,4322788,4323732
PA3863,4323758,4324882
PA3864,4324948,4325577
PA3865,4325607,4326395
PA3866,4327700,4329991
PA3867,4330321,4330893
PA3868,4331452,4332459
PA3869,4332653,4333033
PA3870,4333360,4334346
PA3871,4334406,4335221
PA3872,4335279,4335959
PA3873,4335965,4336702
PA3874,4336711,4338249
PA3875,4338264,4342046
PA3876,4342125,4343528
PA3877,4343543,4344835
PA3878,4345010,4346875
PA3879,4346875,4347531
PA3880,4347619,4348011
PA3881,4348186,4348647
PA3882,4348666,4349412
PA3883,4349502,4350329
PA3884,4350353,4350736
PA3885,4350834,4351487
PA3886,4351595,4352491
PA3887,4352831,4354102
PA3888,4354544,4355263
PA3889,4355266,4356198
PA3890,4356201,4356860
PA3891,4356876,4358036
PA3892,4358170,4359075
PA3893,4359305,4361497
PA3894,4361497,4362984
PA3895,4363230,4364180
PA3896,4364278,4365252
PA3897,4365276,4366175
PA3898,4366301,4367179
PA3899,4367283,4367789
PA3900,4367789,4368739
PA3901,4368837,4371188
PA3902,4371290,4371748
PA3903,4371969,4373549
PA3904,4373938,4374330
PA3905,4374330,4374854
PA3906,4374850,4375230
PA3907,4375230,4376012
PA3908,4376012,4376728
PA3909,4377314,4379650
PA3910,4379690,4381249
PA3911,4381504,4382016
PA3912,4382013,4382900
PA3913,4382915,4383907
PA3914,4384025,4385245
PA3915,4385245,4385799
PA3916,4385903,4386352
PA3917,4386360,4386608
PA3918,4386608,4387087
PA3919,4387339,4388727
PA3920,4389231,4391606
PA3921,4391644,4394361
PA3922,4394697,4396061
PA3923,4396125,4398047
PA3924,4398262,4399941
PA3925,4400123,4401295
PA3926,4401358,4402536
PA3927,4402638,4403423
PA3928,4403710,4403877
PA3929,4403894,4404898
PA3930,4404905,4406368
PA3931,4406806,4407582
PA3932,4407760,4408731
PA3933,4408924,4410882
PA3934,4410996,4413029
PA3935,4413195,4414025
PA3936,4414135,4414950
PA3937,4414943,4415731
PA3938,4415799,4416809
PA3939,4417017,4417934
PA3940,4418303,4418581
PA3941,4418711,4419304
PA3942,4419304,4420170
PA3943,4420207,4421799
PA3944,4421805,4422380
PA3945,4422410,4422997
PA3946,4423215,4426850
PA3947,4426955,4428130
PA3948,4428412,4429038
PA3949,4429401,4430573
PA3950,4430602,4431948
PA3951,4432029,4432529
PA3952,4432598,4433170
PA3953,4433411,4433989
PA3954,4434150,4435241
PA3955,4435328,4435981
PA3956,4436051,4436482
PA3957,4436495,4437328
PA3958,4437390,4438526
PA3959,4438619,4439350
PA3960,4439377,4439781
PA3961,4439798,4442311
PA3962,4442453,4442866
PA3963,4442958,4443851
PA3964,4443811,4444593
PA3965,4444978,4445484
PA3966,4445689,4445895
PA3967,4445999,4446388
PA3968,4446428,4446994
PA3969,4447133,4448215
PA3970,4448896,4450392
PA3971,4450450,4450878
PA3972,4450893,4452539
PA3973,4452539,4453183
PA3974,4453292,4455676
PA3975,4455887,4456681
PA3976,4456695,4457321
PA3977,4457362,4458642
PA3978,4458854,4459399
PA3979,4459421,4459750
PA3980,4459879,4461216
PA3981,4461388,4462407
PA3982,4462400,4462879
PA3983,4462879,4463715
PA3984,4463904,4465436
PA3985,4465492,4466250
PA3986,4466326,4466754
PA3987,4466925,4469543
PA3988,4469613,4470233
PA3989,4470274,4471308
PA3990,4471403,4471552
PA3991,4471674,4472198
PA3992,4472131,4473474
PA3993,4473623,4474636
PA3994,4474962,4475849
PA3995,4475955,4476845
PA3996,4476997,4477977
PA3997,4477977,4478627
PA3998,4478630,4478908
PA3999,4478982,4480139
PA4000,4480208,4481233
PA4001,4481233,4482252
PA4002,4482264,4483364
PA4003,4483399,4485336
PA4004,4485352,4485816
PA4005,4485827,4486180
PA4006,4486206,4486847
PA4007,4486850,4488112
PA4008,4488410,4489630
PA4009,4489644,4490498
PA4010,4490562,4491278
PA4011,4491278,4492588
PA4012,4492605,4493195
PA4013,4493218,4493925
PA4014,4493928,4494335
PA4015,4494481,4494933
PA4016,4495126,4496862
PA4017,4496912,4497550
PA4018,4497576,4497848
PA4019,4497853,4498479
PA4020,4498491,4499843
PA4021,4500004,4501932
PA4022,4502271,4503788
PA4023,4504001,4505446
PA4024,4505508,4506899
PA4025,4506913,4507731
PA4026,4507897,4508355
PA4027,4508408,4509298
PA4028,4509776,4509994
PA4029,4510971,4511633
PA4030,4511639,4512466
PA4031,4512549,4513073
PA4032,4513171,4513884
PA4033,4514079,4514345
PA4034,4514695,4515381
PA4035,4515550,4516548
PA4036,4516570,4518867
PA4037,4519275,4520198
PA4038,4520198,4520929
PA4039,4520942,4522741
PA4040,4522746,4523750
PA4041,4523988,4525154
PA4042,4525312,4525551
PA4043,4525551,4526435
PA4044,4526547,4528427
PA4045,4528785,4529579
PA4046,4529582,4529998
PA4047,4529998,4530612
PA4048,4530746,4531387
PA4049,4531393,4532136
PA4050,4532148,4532660
PA4051,4532656,4533621
PA4052,4533643,4534119
PA4053,4534119,4534592
PA4054,4534713,4535807
PA4055,4535837,4536493
PA4056,4536924,4538042
PA4057,4538042,4538503
PA4058,4538689,4539156
PA4059,4539156,4539530
PA4060,4539539,4539814
PA4061,4539889,4540755
PA4062,4540786,4541139
PA4063,4541272,4541859
PA4064,4541951,4542652
PA4065,4542658,4543920
PA4066,4543941,4544456
PA4067,4544607,4545302
PA4068,4545749,4546675
PA4069,4546671,4547552
PA4070,4547824,4548771
PA4071,4548935,4549510
PA4072,4549488,4550975
PA4073,4551146,4552630
PA4074,4552859,4553524
PA4075,4553527,4554360
PA4076,4554467,4554838
PA4077,4554838,4555041
PA4078,4555254,4558226
PA4079,4558302,4558988
PA4080,4559009,4559650
PA4081,4560298,4561440
PA4082,4561543,4564596
PA4083,4564687,4565424
PA4084,4565424,4567955
PA4085,4568280,4569023
PA4086,4569057,4569623
PA4087,4570096,4570917
PA4088,4570929,4572311
PA4089,4572311,4573069
PA4090,4573285,4573572
PA4091,4573741,4575300
PA4092,4575332,4575841
PA4093,4575911,4576324
PA4094,4576375,4577331
PA4095,4577650,4578180
PA4096,4578254,4579510
PA4097,4579510,4580565
PA4098,4580583,4581305
PA4099,4581393,4582694
PA4100,4582852,4584528
PA4101,4585149,4585886
PA4102,4585886,4587187
PA4103,4587320,4587946
PA4104,4587981,4588487
PA4105,4588746,4589498
PA4106,4589494,4590321
PA4107,4590399,4590863
PA4108,4591187,4592428
PA4109,4592993,4593880
PA4110,4594029,4595219
PA4111,4595287,4595682
PA4112,4595852,4600102
PA4113,4600233,4601420
PA4114,4601577,4602083
PA4115,4602503,4603885
PA4116,4604006,4604590
PA4117,4604621,4606804
PA4118,4606885,4607451
PA4119,4607581,4608384
PA4120,4608439,4609347
PA4121,4609567,4610223
PA4122,4610237,4611013
PA4123,4611013,4612470
PA4124,4612605,4613525
PA4125,4613539,4613928
PA4126,4614024,4615325
PA4127,4615346,4616146
PA4128,4616162,4616965
PA4129,4617053,4617538
PA4130,4617538,4619208
PA4131,4619314,4621032
PA4132,4621133,4622545
PA4133,4622812,4624236
PA4134,4624323,4624562
PA4135,4624584,4625003
PA4136,4625092,4626297
PA4137,4626662,4627915
PA4138,4627950,4629185
PA4139,4629944,4630240
PA4140,4630375,4632165
PA4141,4632477,4632773
PA4142,4632873,4634126
PA4143,4634139,4636295
PA4144,4636298,4637710
PA4145,4637809,4638696
PA4146,4638887,4639288
PA4147,4639505,4641379
PA4148,4641711,4642508
PA4149,4642508,4643545
PA4150,4643571,4644542
PA4151,4644578,4645594
PA4152,4645594,4646703
PA4153,4646720,4647808
PA4154,4647898,4648563
PA4155,4649002,4650306
PA4156,4650377,4652458
PA4157,4652714,4653499
PA4158,4653512,4654306
PA4159,4654432,4655334
PA4160,4655368,4656387
PA4161,4656387,4657415
PA4162,4657432,4658145
PA4163,4658450,4660156
PA4164,4660221,4660544
PA4165,4660566,4662053
PA4166,4662185,4662640
PA4167,4662696,4663511
PA4168,4663854,4666259
PA4169,4666330,4666755
PA4170,4666836,4667765
PA4171,4667904,4668464
PA4172,4668490,4669287
PA4173,4669325,4669720
PA4174,4669861,4670781
PA4175,4671319,4672704
PA4176,4673041,4673319
PA4177,4673462,4673860
PA4178,4673963,4674703
PA4179,4674944,4676236
PA4180,4676285,4677925
PA4181,4678210,4678926
PA4182,4678957,4679592
PA4183,4679602,4680066
PA4184,4680095,4681114
PA4185,4681421,4682146
PA4186,4682242,4683558
PA4187,4683697,4685022
PA4188,4685090,4685998
PA4189,4685994,4687481
PA4190,4687652,4688845
PA4191,4688892,4689893
PA4192,4689905,4690645
PA4193,4690645,4691346
PA4194,4691346,4692041
PA4195,4692129,4692956
PA4196,4693115,4693756
PA4197,4693762,4696035
PA4198,4696281,4697900
PA4199,4698021,4699799
PA4200,4700000,4700863
PA4201,4700909,4701946
PA4202,4702045,4703097
PA4203,4703205,4704056
PA4204,4704139,4705302
PA4205,4705956,4706399
PA4206,4706410,4707519
PA4207,4707535,4710621
PA4208,4710621,4712081
PA4209,4712098,4713099
PA4210,4713796,4714281
PA4211,4714314,4714799
PA4212,4714826,4716040
PA4213,4716040,4716660
PA4214,4716660,4718540
PA4215,4718557,4719390
PA4216,4719419,4720060
PA4217,4720301,4721506
PA4218,4721617,4722858
PA4219,4722854,4724035
PA4220,4724361,4724639
PA4221,4724642,4726801
PA4222,4726896,4728617
PA4223,4728617,4730326
PA4224,4730326,4731372
PA4225,4731372,4736798
PA4226,4736798,4741111
PA4227,4741308,4742195
PA4228,4742424,4744064
PA4229,4744064,4744816
PA4230,4744819,4745121
PA4231,4745121,4746548
PA4232,4746643,4747137
PA4233,4747157,4748542
PA4234,4748756,4751590
PA4235,4751668,4752129
PA4236,4752263,4753708
PA4237,4753993,4754379
PA4238,4754426,4755424
PA4239,4755450,4756067
PA4240,4756087,4756473
PA4241,4756495,4756848
PA4242,4756982,4757095
PA4243,4757127,4758452
PA4244,4758456,4758887
PA4245,4758894,4759067
PA4246,4759073,4759570
PA4247,4759577,4759924
PA4248,4759938,4760468
PA4249,4760483,4760872
PA4250,4761065,4761367
PA4251,4761384,4761920
PA4252,4761943,4762254
PA4253,4762270,4762635
PA4254,4762662,4762925
PA4255,4762931,4763119
PA4256,4763122,4763532
PA4257,4763547,4764230
PA4258,4764246,4764575
PA4259,4764591,4764863
PA4260,4764883,4765701
PA4261,4765716,4766012
PA4262,4766012,4766611
PA4263,4766628,4767260
PA4264,4767346,4767654
PA4265,4767814,4769004
PA4266,4769038,4771155
PA4267,4771189,4771656
PA4268,4771759,4772127
PA4269,4772282,4776478
PA4270,4776547,4780617
PA4271,4780842,4781207
PA4272,4781289,4781786
PA4273,4781988,4782680
PA4274,4782683,4783111
PA4275,4783231,4783761
PA4276,4783774,4784139
PA4277,4784319,4785509
PA4278,4786024,4786725
PA4279,4786737,4787480
PA4280,4787480,4788415
PA4281,4794404,4795630
PA4282,4795642,4799274
PA4283,4799302,4801464
PA4284,4801464,4805198
PA4285,4805198,4808710
PA4286,4808754,4809434
PA4287,4809550,4810437
PA4288,4810538,4811338
PA4289,4811396,4812598
PA4290,4812601,4814214
PA4291,4814213,4814896
PA4292,4815043,4816509
PA4293,4816583,4819348
PA4294,4819361,4819864
PA4295,4819928,4820407
PA4296,4820532,4821356
PA4297,4821388,4823055
PA4298,4823083,4823364
PA4299,4823390,4824124
PA4300,4824124,4825032
PA4301,4825045,4825926
PA4302,4825926,4827188
PA4303,4827188,4828369
PA4304,4828382,4829629
PA4305,4829646,4830554
PA4306,4830964,4831179
PA4307,4831372,4833267
PA4308,4833377,4834864
PA4309,4835264,4837150
PA4310,4837390,4839276
PA4311,4839597,4840709
PA4312,4840705,4841463
PA4313,4841463,4842461
PA4314,4842704,4843552
PA4315,4843812,4844183
PA4316,4844274,4845713
PA4317,4845938,4846672
PA4318,4846713,4847507
PA4319,4847507,4848484
PA4320,4848474,4850042
PA4321,4850042,4851310
PA4322,4851310,4852314
PA4323,4852314,4853642
PA4324,4853653,4854009
PA4325,4854073,4854492
PA4326,4854598,4854978
PA4327,4855072,4855875
PA4328,4855963,4856874
PA4329,4856960,4858408
PA4330,4858493,4859263
PA4331,4859332,4860255
PA4332,4860251,4861711
PA4333,4861653,4863173
PA4334,4863276,4864529
PA4335,4864668,4864973
PA4336,4864997,4865578
PA4337,4865685,4866293
PA4338,4866390,4867667
PA4339,4867770,4868846
PA4340,4868924,4869493
PA4341,4869561,4870328
PA4342,4870431,4871912
PA4343,4871916,4873232
PA4344,4873273,4874490
PA4345,4874658,4875245
PA4346,4875309,4875641
PA4347,4875641,4876792
PA4348,4876824,4877606
PA4349,4877694,4878587
PA4350,4878790,4879542
PA4351,4879545,4880318
PA4352,4880321,4881178
PA4353,4881331,4881900
PA4354,4882053,4882352
PA4355,4882404,4883567
PA4356,4883607,4884656
PA4357,4884722,4884961
PA4358,4884964,4887261
PA4359,4887282,4887506
PA4360,4887725,4888195
PA4361,4889115,4890101
PA4362,4890286,4891341
PA4363,4891348,4892247
PA4364,4892345,4892743
PA4365,4892748,4893347
PA4366,4893697,4894275
PA4367,4894459,4896519
PA4368,4896526,4897425
PA4369,4897430,4897999
PA4370,4898193,4899530
PA4371,4899696,4901114
PA4372,4901127,4902188
PA4373,4902202,4903293
PA4374,4903466,4904593
PA4375,4904647,4907700
PA4376,4907841,4909034
PA4377,4909165,4909404
PA4378,4909404,4910105
PA4379,4910111,4910791
PA4380,4910874,4912151
PA4381,4912144,4912824
PA4382,4913041,4913832
PA4383,4914130,4914510
PA4384,4914739,4915422
PA4385,4915484,4917124
PA4386,4917178,4917468
PA4387,4917666,4918130
PA4388,4918202,4918933
PA4389,4919042,4919797
PA4390,4919862,4920866
PA4391,4920984,4921982
PA4392,4921981,4922361
PA4393,4922407,4924188
PA4394,4924250,4925083
PA4395,4925319,4925795
PA4396,4925899,4926996
PA4397,4927036,4927944
PA4398,4927998,4930091
PA4399,4930099,4930674
PA4400,4930751,4931695
PA4401,4931749,4932381
PA4402,4932505,4933719
PA4403,4933869,4936616
PA4404,4936753,4937673
PA4405,4937820,4938212
PA4406,4938279,4939187
PA4407,4939303,4940484
PA4408,4940538,4941788
PA4409,4941813,4942673
PA4410,4942680,4943636
PA4411,4943636,4945075
PA4412,4945071,4946141
PA4413,4946134,4947330
PA4414,4947333,4948676
PA4415,4948693,4949772
PA4416,4949775,4951148
PA4417,4951144,4952604
PA4418,4952607,4954343
PA4419,4954343,4954633
PA4420,4954633,4955571
PA4421,4955577,4956029
PA4422,4956737,4957582
PA4423,4957709,4959520
PA4424,4959520,4959894
PA4425,4959926,4960516
PA4426,4960516,4961091
PA4427,4961154,4961558
PA4428,4961573,4962187
PA4429,4962276,4963055
PA4430,4963058,4964266
PA4431,4964269,4964859
PA4432,4965112,4965501
PA4433,4965519,4965944
PA4434,4966190,4967224
PA4435,4967316,4968458
PA4436,4968712,4969608
PA4437,4969770,4970729
PA4438,4970800,4971891
PA4439,4971989,4973332
PA4440,4973403,4974029
PA4441,4974174,4974617
PA4442,4974697,4976595
